Campaign_ID,Target_Audience,Campaign_Goal,Duration,Channel_Used,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date,Company
369594,Men 35-44,Increase Sales,15 Days,Twitter,0.02,$500.00,1.23,Miami,Spanish,635,3401,4,Health,2022-01-09,Wellness Waves
891000,Men 25-34,Brand Awareness,15 Days,Pinterest,0.15,$500.00,0.001787472636701,Los Angeles,English,372,2196,1,Health,2022-03-09,Pulse Point
274808,Women 25-34,Market Expansion,15 Days,Instagram,0.08,$500.00,6.01,Miami,French,635,3402,7,Home,2022-08-24,Living Luxe
106611,Men 45-60,Brand Awareness,15 Days,Facebook,0.06,$500.00,3.26,New York,English,636,3402,9,Health,2022-12-25,Heal Hub
565996,Women 18-24,Brand Awareness,15 Days,Facebook,0.02,$500.00,6.06,Los Angeles,Spanish,636,3403,8,Health,2022-12-31,Well Wish
273204,Women 18-24,Increase Sales,15 Days,Instagram,0.02,$500.00,6.15,Austin,Spanish,636,3403,5,Food,2022-08-05,Culinary Quest
685765,Women 35-44,Increase Sales,15 Days,Pinterest,0.1,$500.00,0.55054157210391,Los Angeles,French,373,2197,1,Health,2022-04-11,Vigor Valley
747735,All Ages,Market Expansion,15 Days,Twitter,0.1,$500.00,5.73,Austin,English,636,3404,2,Fashion,2022-01-16,Glam Garments
779514,Men 35-44,Brand Awareness,15 Days,Twitter,0.14,$500.00,5.53,Austin,Spanish,636,3404,1,Food,2022-12-01,Gastronomy Guild
225414,Women 25-34,Market Expansion,15 Days,Facebook,0.03,$500.00,5.21,Austin,French,636,3405,7,Home,2022-09-30,Domestic Dream
847043,Men 25-34,Product Launch,15 Days,Facebook,0.14,$500.00,3.6,Los Angeles,Spanish,636,3405,8,Fashion,2022-03-20,Style Sphere
428848,Women 45-60,Market Expansion,15 Days,Facebook,0.05,$500.00,2.06,Las Vegas,Spanish,637,3405,1,Home,2022-05-04,Domestic Dream
679976,Women 18-24,Market Expansion,15 Days,Pinterest,0.07,$500.00,0.6417026765756613,New York,French,374,2199,1,Fashion,2022-08-23,Style Sphere
888418,Women 18-24,Brand Awareness,15 Days,Facebook,0.05,$500.00,4.01,Las Vegas,French,637,3406,5,Fashion,2022-03-09,Fiber Fashion
570098,Women 45-60,Increase Sales,15 Days,Instagram,0.09,$500.00,7.97,Austin,French,637,3407,3,Home,2022-02-17,Homely Haven
813184,Women 18-24,Brand Awareness,15 Days,Instagram,0.09,$500.00,7.91,Austin,English,637,3407,2,Home,2022-05-25,Furnish Fine
255839,All Ages,Product Launch,15 Days,Instagram,0.07,$500.00,6.76,New York,English,637,3407,10,Fashion,2022-11-14,Style Sphere
939834,Women 35-44,Market Expansion,15 Days,Facebook,0.05,$500.00,6.53,Austin,English,637,3408,3,Fashion,2022-04-10,Fiber Fashion
424199,Men 45-60,Product Launch,15 Days,Instagram,0.02,$500.00,2.66,Miami,French,637,3408,3,Fashion,2022-07-10,Vogue Visions
881765,Men 35-44,Product Launch,15 Days,Pinterest,0.07,$500.00,0.859774338253184,Las Vegas,English,374,2201,1,Home,2022-06-16,Dwell Delight
609115,Men 45-60,Product Launch,15 Days,Instagram,0.13,$500.00,6.57,Las Vegas,Spanish,638,3409,9,Home,2022-02-20,Dwell Delight
454467,Women 45-60,Increase Sales,15 Days,Pinterest,0.13,$500.00,0.7364387263208146,Austin,English,374,2201,1,Food,2022-02-08,Culinary Quest
969490,Women 25-34,Increase Sales,15 Days,Instagram,0.14,$500.00,3.77,Miami,French,638,3410,2,Technology,2022-12-23,Cyber Circuit
669100,Men 35-44,Product Launch,15 Days,Pinterest,0.11,$500.00,0.4415057412651486,New York,Spanish,374,2201,1,Home,2022-06-10,Dwell Delight
684168,Men 35-44,Market Expansion,15 Days,Twitter,0.13,$500.00,0.94,Austin,French,638,3411,2,Fashion,2022-06-28,Mode Maven
301820,Men 35-44,Brand Awareness,15 Days,Twitter,0.13,$500.00,6.07,Las Vegas,Spanish,638,3411,8,Food,2022-05-20,Culinary Quest
593406,Women 25-34,Increase Sales,15 Days,Instagram,0.1,$500.00,5.68,Austin,English,639,3411,8,Health,2022-06-13,Elixir Essence
523102,Men 35-44,Product Launch,15 Days,Instagram,0.12,$500.00,6.54,Las Vegas,French,639,3412,9,Technology,2022-04-24,Tech Titans
469984,Women 45-60,Market Expansion,15 Days,Pinterest,0.07,$500.00,1.2959176616082295,New York,Spanish,375,2202,1,Fashion,2022-03-02,Attire Artistry
987910,Men 25-34,Market Expansion,15 Days,Facebook,0.14,$500.00,6.17,Los Angeles,Spanish,639,3413,3,Food,2022-07-26,Palate Paradise
911803,Men 45-60,Market Expansion,15 Days,Pinterest,0.06,$500.00,0.9723851143653476,Miami,French,375,2203,1,Fashion,2022-12-16,Trend Tailors
111226,Women 18-24,Brand Awareness,15 Days,Facebook,0.12,$500.00,7.65,Las Vegas,French,639,3413,1,Fashion,2022-05-26,Vogue Visions
166578,All Ages,Increase Sales,15 Days,Twitter,0.09,$500.00,1.85,Las Vegas,French,639,3414,4,Food,2022-05-14,Culinary Quest
864862,All Ages,Market Expansion,15 Days,Instagram,0.01,$500.00,5.14,Las Vegas,English,639,3414,5,Food,2022-01-15,Dine Divine
824842,Women 18-24,Product Launch,15 Days,Instagram,0.02,$500.00,2.63,Austin,Spanish,640,3414,1,Technology,2022-10-19,Cyber Circuit
149972,Women 25-34,Increase Sales,15 Days,Facebook,0.04,$500.00,4.02,Austin,English,640,3415,3,Food,2022-09-22,Palate Paradise
202453,Women 25-34,Increase Sales,15 Days,Pinterest,0.15,$500.00,1.3191548058853426,Miami,French,375,2204,1,Technology,2022-12-04,Cyber Circuit
916015,Men 18-24,Increase Sales,15 Days,Pinterest,0.11,$500.00,1.0349466566498826,Los Angeles,French,375,2205,1,Technology,2022-08-22,NexGen Nerds
515749,Men 35-44,Increase Sales,15 Days,Twitter,0.02,$500.00,4.74,Las Vegas,French,640,3416,6,Fashion,2022-11-28,Silk & Style
184831,Men 18-24,Increase Sales,15 Days,Pinterest,0.06,$500.00,0.9670226964552444,New York,French,375,2205,1,Technology,2022-12-17,Quantum Quirks
954046,Women 18-24,Market Expansion,15 Days,Twitter,0.13,$500.00,5.92,Austin,French,640,3417,5,Home,2022-05-18,Decor Dreams
371142,Women 25-34,Brand Awareness,15 Days,Facebook,0.07,$500.00,3.56,Austin,Spanish,641,3417,4,Fashion,2022-09-30,Fiber Fashion
526376,Women 25-34,Product Launch,15 Days,Facebook,0.13,$500.00,5.75,Los Angeles,English,641,3418,9,Health,2022-02-27,Elixir Essence
224714,Women 25-34,Increase Sales,15 Days,Instagram,0.07,$500.00,7.09,Miami,French,641,3418,1,Home,2022-09-14,Domestic Dream
215930,Women 35-44,Market Expansion,15 Days,Twitter,0.02,$500.00,3.56,Austin,French,641,3418,8,Technology,2022-04-20,Giga Geeks
868300,Men 35-44,Brand Awareness,15 Days,Instagram,0.11,$500.00,2.15,New York,French,641,3419,3,Home,2022-12-12,Nest Neat
876257,Women 18-24,Brand Awareness,15 Days,Twitter,0.02,$500.00,1.15,Los Angeles,French,641,3419,8,Health,2022-12-12,Vital Vigor
102262,Men 45-60,Product Launch,15 Days,Instagram,0.06,$500.00,3.76,Miami,Spanish,641,3420,6,Health,2022-05-13,Wellness Waves
431466,Women 45-60,Brand Awareness,15 Days,Facebook,0.02,$500.00,0.27,Miami,French,641,3420,10,Health,2022-02-09,Vigor Valley
297776,Women 18-24,Brand Awareness,15 Days,Facebook,0.1,$500.00,2.14,Los Angeles,Spanish,642,3420,3,Fashion,2022-03-24,Vogue Visions
154765,All Ages,Product Launch,15 Days,Pinterest,0.05,$500.00,0.3878815621641183,Miami,English,377,2208,1,Health,2022-06-06,Fitness Front
859189,Men 45-60,Brand Awareness,15 Days,Instagram,0.13,$500.00,5.52,Miami,Spanish,642,3421,7,Health,2022-10-22,Vital Vigor
539528,Men 18-24,Increase Sales,15 Days,Facebook,0.1,$500.00,3.76,Las Vegas,French,642,3421,7,Fashion,2022-09-30,Silk & Style
979977,Women 35-44,Increase Sales,15 Days,Pinterest,0.06,$500.00,1.070696109383903,Austin,French,377,2209,1,Technology,2022-12-13,Cyber Circuit
426850,Women 18-24,Product Launch,15 Days,Facebook,0.12,$500.00,0.43,Los Angeles,French,642,3422,2,Health,2022-04-03,Fitness Front
431443,Women 25-34,Brand Awareness,15 Days,Pinterest,0.05,$500.00,1.2297811740502924,Austin,English,377,2210,1,Home,2022-03-26,Cozy Corners
576684,Women 35-44,Increase Sales,15 Days,Pinterest,0.08,$500.00,1.0331591840131815,New York,Spanish,377,2210,1,Technology,2022-10-24,Pixel Pioneers
928277,Men 25-34,Product Launch,15 Days,Facebook,0.06,$500.00,1.26,Austin,French,643,3423,6,Food,2022-01-02,Palate Paradise
478051,Men 18-24,Brand Awareness,15 Days,Facebook,0.01,$500.00,1.88,Miami,Spanish,643,3424,7,Fashion,2022-02-26,Mode Maven
346576,Women 25-34,Market Expansion,15 Days,Twitter,0.09,$500.00,1.08,Las Vegas,French,643,3424,6,Fashion,2022-03-07,Fiber Fashion
975221,Women 18-24,Product Launch,15 Days,Facebook,0.08,$500.00,7.14,Las Vegas,Spanish,643,3425,8,Health,2022-04-16,Heal Hub
596927,Men 45-60,Brand Awareness,15 Days,Pinterest,0.07,$500.00,0.4057562885311284,Miami,French,377,2211,1,Food,2022-10-10,Dine Divine
528204,Women 35-44,Increase Sales,15 Days,Pinterest,0.03,$500.00,0.305657820875872,New York,Spanish,377,2211,1,Fashion,2022-05-06,Glam Garments
689233,All Ages,Brand Awareness,15 Days,Instagram,0.04,$500.00,6.32,New York,French,643,3426,5,Health,2022-08-10,Vigor Valley
170142,Men 18-24,Market Expansion,15 Days,Facebook,0.04,$500.00,3.13,Las Vegas,Spanish,644,3426,5,Food,2022-01-14,Feast Flavors
287003,Men 25-34,Market Expansion,15 Days,Pinterest,0.08,$500.00,1.0349466566498826,Los Angeles,French,378,2212,1,Health,2022-07-18,Well Wish
230035,Men 18-24,Brand Awareness,15 Days,Pinterest,0.13,$500.00,0.7060516914968975,Los Angeles,Spanish,378,2212,1,Health,2022-07-15,Vital Vigor
504362,Women 45-60,Brand Awareness,15 Days,Twitter,0.12,$500.00,4.14,New York,Spanish,644,3427,3,Home,2022-04-21,Dwell Delight
735218,All Ages,Market Expansion,15 Days,Pinterest,0.14,$500.00,1.3227297511587448,Miami,English,378,2213,1,Health,2022-05-07,Fitness Front
897609,All Ages,Increase Sales,15 Days,Twitter,0.13,$500.00,6.48,Los Angeles,French,644,3428,2,Health,2022-12-01,Elixir Essence
975892,Women 35-44,Product Launch,15 Days,Instagram,0.13,$500.00,4.21,Miami,Spanish,644,3429,3,Health,2022-02-08,Wellness Waves
971853,Men 45-60,Market Expansion,15 Days,Twitter,0.06,$500.00,1.94,Las Vegas,French,644,3429,4,Fashion,2022-07-15,Mode Maven
652375,Women 25-34,Market Expansion,15 Days,Twitter,0.1,$500.00,7.6,Austin,French,645,3429,10,Technology,2022-05-10,Giga Geeks
120257,Women 18-24,Increase Sales,15 Days,Instagram,0.09,$500.00,0.06,Los Angeles,Spanish,645,3430,7,Health,2022-07-20,Elixir Essence
852369,Women 25-34,Market Expansion,15 Days,Instagram,0.01,$500.00,5.2,Las Vegas,French,645,3430,10,Fashion,2022-07-20,Fiber Fashion
557695,Men 18-24,Brand Awareness,15 Days,Pinterest,0.01,$500.00,0.6184655322985482,New York,Spanish,378,2214,1,Technology,2022-10-16,Giga Geeks
248964,Men 25-34,Increase Sales,15 Days,Pinterest,0.05,$500.00,1.412103382993795,Miami,French,378,2215,1,Health,2022-01-10,Vital Vigor
182596,Women 45-60,Market Expansion,15 Days,Twitter,0.06,$500.00,3.38,Los Angeles,French,645,3431,3,Health,2022-04-01,Vigor Valley
836116,Women 35-44,Increase Sales,15 Days,Facebook,0.05,$500.00,4.92,Los Angeles,Spanish,645,3432,4,Technology,2022-06-20,Silicon Saga
605486,Women 45-60,Brand Awareness,15 Days,Facebook,0.14,$500.00,3.19,Los Angeles,Spanish,646,3432,4,Home,2022-08-28,Homely Haven
300094,Women 45-60,Brand Awareness,15 Days,Instagram,0.02,$500.00,5.64,Miami,English,646,3432,3,Technology,2022-05-04,Quantum Quirks
527184,Women 35-44,Increase Sales,15 Days,Pinterest,0.09,$500.00,0.9831099501855536,Las Vegas,Spanish,379,2216,1,Fashion,2022-04-01,Fiber Fashion
238913,Women 35-44,Market Expansion,15 Days,Pinterest,0.03,$500.00,0.7400136715942166,Los Angeles,English,379,2216,1,Food,2022-09-23,Dine Divine
134902,Women 35-44,Brand Awareness,15 Days,Pinterest,0.1,$500.00,0.5112171740964878,Los Angeles,English,379,2217,1,Home,2022-10-21,Decor Dreams
914613,Women 25-34,Market Expansion,15 Days,Pinterest,0.08,$500.00,0.3717943084338093,New York,English,379,2217,1,Fashion,2022-07-07,Mode Maven
250602,Women 35-44,Brand Awareness,15 Days,Instagram,0.14,$500.00,1.0,New York,French,646,3434,1,Food,2022-08-06,Gastronomy Guild
739666,Men 25-34,Brand Awareness,15 Days,Twitter,0.1,$500.00,5.13,Miami,English,646,3435,9,Fashion,2022-09-01,Attire Artistry
388976,Women 18-24,Product Launch,15 Days,Instagram,0.03,$500.00,6.85,Miami,Spanish,647,3435,7,Food,2022-05-21,Epicurean Edge
406150,Men 25-34,Increase Sales,15 Days,Facebook,0.07,$500.00,2.5,Las Vegas,Spanish,647,3436,5,Health,2022-03-18,Wellness Waves
407392,Men 45-60,Market Expansion,15 Days,Twitter,0.06,$500.00,7.53,Las Vegas,English,647,3436,8,Health,2022-09-21,Vital Vigor
682057,Women 45-60,Product Launch,15 Days,Pinterest,0.03,$500.00,0.0714989054680402,Los Angeles,Spanish,380,2218,1,Health,2022-01-22,Elixir Essence
369604,Women 45-60,Market Expansion,15 Days,Pinterest,0.01,$500.00,0.8990987362606062,Austin,French,380,2219,1,Food,2022-09-05,Culinary Quest
658666,Men 18-24,Market Expansion,15 Days,Twitter,0.12,$500.00,2.87,Austin,English,647,3437,7,Technology,2022-11-13,NexGen Nerds
898240,All Ages,Increase Sales,15 Days,Instagram,0.05,$500.00,4.25,New York,English,647,3437,8,Health,2022-05-30,Vital Vigor
787595,All Ages,Market Expansion,15 Days,Instagram,0.1,$500.00,4.04,Austin,English,647,3438,4,Home,2022-08-10,Furnish Fine
697820,All Ages,Product Launch,15 Days,Pinterest,0.03,$500.00,1.0903583083876138,Las Vegas,Spanish,380,2219,1,Technology,2022-08-26,Cyber Circuit
704940,Men 45-60,Market Expansion,15 Days,Pinterest,0.09,$500.00,1.3120049153385387,Miami,French,380,2220,1,Technology,2022-10-17,Cyber Circuit
964945,Women 25-34,Product Launch,15 Days,Twitter,0.04,$500.00,7.42,Las Vegas,English,648,3439,6,Technology,2022-05-24,Pixel Pioneers
777480,Men 25-34,Product Launch,15 Days,Pinterest,0.1,$500.00,0.5112171740964878,Las Vegas,French,380,2220,1,Food,2022-11-02,Culinary Quest
814938,All Ages,Increase Sales,15 Days,Twitter,0.12,$500.00,4.66,Miami,Spanish,648,3440,6,Fashion,2022-06-05,Trend Tailors
756246,Men 18-24,Brand Awareness,15 Days,Twitter,0.1,$500.00,6.82,Miami,English,648,3440,4,Home,2022-06-06,Decor Dreams
508968,All Ages,Market Expansion,15 Days,Pinterest,0.03,$500.00,0.6738771840362794,Los Angeles,English,380,2221,1,Health,2022-02-10,Vital Vigor
698335,Men 35-44,Market Expansion,15 Days,Instagram,0.11,$500.00,1.23,Los Angeles,French,649,3441,10,Fashion,2022-03-07,Fiber Fashion
972183,Women 18-24,Market Expansion,15 Days,Facebook,0.12,$500.00,6.06,Miami,English,649,3441,4,Technology,2022-11-16,Quantum Quirks
671954,Men 18-24,Increase Sales,15 Days,Instagram,0.03,$500.00,7.6,New York,Spanish,649,3442,7,Technology,2022-12-11,Cyber Circuit
379087,Men 35-44,Brand Awareness,15 Days,Twitter,0.11,$500.00,7.29,Miami,French,649,3442,5,Food,2022-01-25,Feast Flavors
375251,Men 35-44,Brand Awareness,15 Days,Facebook,0.01,$500.00,6.03,Las Vegas,Spanish,649,3443,1,Health,2022-10-06,Wellness Waves
378300,Women 18-24,Product Launch,15 Days,Facebook,0.11,$500.00,4.88,Los Angeles,English,649,3443,6,Food,2022-06-16,Gastronomy Guild
240688,Women 18-24,Increase Sales,15 Days,Twitter,0.08,$500.00,0.48,Austin,French,649,3443,5,Home,2022-11-07,Decor Dreams
907709,Men 25-34,Increase Sales,15 Days,Instagram,0.03,$500.00,2.94,Los Angeles,English,649,3444,10,Food,2022-11-14,Dine Divine
441947,Men 18-24,Increase Sales,15 Days,Instagram,0.03,$500.00,0.42,New York,English,650,3444,6,Health,2022-08-20,Elixir Essence
551808,Women 45-60,Market Expansion,15 Days,Facebook,0.06,$500.00,2.57,New York,French,650,3444,7,Health,2022-01-13,Aura Align
503125,Men 35-44,Market Expansion,15 Days,Pinterest,0.09,$500.00,0.836537193976071,Austin,English,381,2224,1,Home,2022-07-12,Space Spruce
164673,Men 18-24,Brand Awareness,15 Days,Instagram,0.08,$500.00,1.86,Miami,French,650,3445,7,Health,2022-10-19,Wellness Waves
815116,Women 18-24,Product Launch,15 Days,Instagram,0.04,$500.00,7.44,Austin,French,650,3446,2,Home,2022-04-22,Hearth Harmony
376280,Men 18-24,Market Expansion,15 Days,Facebook,0.02,$500.00,2.68,New York,English,650,3446,6,Home,2022-10-19,Cozy Corners
616907,Women 45-60,Brand Awareness,15 Days,Facebook,0.05,$500.00,7.77,Miami,French,650,3446,1,Technology,2022-09-27,Cyber Circuit
253862,Men 25-34,Increase Sales,15 Days,Pinterest,0.06,$500.00,0.4450806865385506,Miami,Spanish,382,2225,1,Fashion,2022-07-28,Style Sphere
882031,Men 25-34,Market Expansion,15 Days,Instagram,0.14,$500.00,2.51,New York,English,651,3447,1,Technology,2022-03-19,Cyber Circuit
912830,Women 25-34,Product Launch,15 Days,Twitter,0.09,$500.00,4.53,Miami,English,651,3448,4,Food,2022-06-27,Palate Paradise
808022,Men 35-44,Increase Sales,15 Days,Instagram,0.09,$500.00,2.3,Miami,French,651,3448,7,Home,2022-01-14,Hearth Harmony
596201,All Ages,Increase Sales,15 Days,Facebook,0.05,$500.00,5.57,Las Vegas,Spanish,651,3448,8,Fashion,2022-04-04,Vogue Visions
527471,Men 45-60,Product Launch,15 Days,Instagram,0.04,$500.00,1.93,New York,English,651,3449,10,Fashion,2022-09-27,Mode Maven
831255,Men 18-24,Product Launch,15 Days,Pinterest,0.1,$500.00,1.3692040397129708,Austin,Spanish,382,2226,1,Technology,2022-06-29,Cyber Circuit
771772,Men 18-24,Market Expansion,15 Days,Instagram,0.01,$500.00,4.23,Los Angeles,French,651,3450,10,Health,2022-10-27,Pulse Point
194213,Women 35-44,Increase Sales,15 Days,Facebook,0.07,$500.00,7.36,Los Angeles,French,652,3450,2,Fashion,2022-08-30,Style Sphere
574833,All Ages,Market Expansion,15 Days,Twitter,0.06,$500.00,0.55,Las Vegas,French,652,3450,5,Technology,2022-04-06,NexGen Nerds
704025,Women 25-34,Increase Sales,15 Days,Facebook,0.04,$500.00,2.28,Las Vegas,French,652,3451,10,Health,2022-06-30,Pulse Point
866448,Men 25-34,Product Launch,15 Days,Facebook,0.09,$500.00,1.22,New York,English,652,3451,5,Health,2022-12-12,Fitness Front
695420,Women 45-60,Market Expansion,15 Days,Facebook,0.14,$500.00,5.39,Miami,English,652,3452,6,Technology,2022-08-11,Quantum Quirks
731085,Men 18-24,Increase Sales,15 Days,Facebook,0.08,$500.00,1.36,Los Angeles,Spanish,652,3452,9,Health,2022-09-20,Fitness Front
100284,Women 25-34,Product Launch,15 Days,Twitter,0.05,$500.00,5.66,Austin,English,652,3452,4,Health,2022-01-06,Wellness Waves
892349,Men 25-34,Brand Awareness,15 Days,Pinterest,0.02,$500.00,1.1868818307694682,Las Vegas,French,382,2229,1,Home,2022-02-26,Decor Dreams
740358,Men 18-24,Product Launch,15 Days,Instagram,0.03,$500.00,7.3,Austin,English,653,3453,4,Technology,2022-12-23,Pixel Pioneers
301213,Men 35-44,Product Launch,15 Days,Pinterest,0.1,$500.00,0.298507930329068,New York,English,383,2229,1,Food,2022-12-04,Feast Flavors
589391,All Ages,Increase Sales,15 Days,Facebook,0.11,$500.00,3.12,New York,Spanish,653,3454,4,Fashion,2022-11-02,Style Sphere
847352,Women 18-24,Market Expansion,15 Days,Facebook,0.03,$500.00,6.68,New York,English,653,3454,8,Food,2022-06-02,Gastronomy Guild
518048,All Ages,Brand Awareness,15 Days,Facebook,0.12,$500.00,7.1,Miami,French,653,3455,10,Technology,2022-11-21,Quantum Quirks
171927,Men 25-34,Increase Sales,15 Days,Pinterest,0.08,$500.00,0.287783094508862,Los Angeles,French,383,2230,1,Technology,2022-11-27,NexGen Nerds
827136,Men 25-34,Brand Awareness,15 Days,Facebook,0.06,$500.00,1.85,New York,English,653,3455,3,Fashion,2022-01-29,Fiber Fashion
674994,Women 35-44,Brand Awareness,15 Days,Instagram,0.11,$500.00,1.76,Austin,English,654,3456,6,Home,2022-04-19,Nest Neat
529102,Women 18-24,Brand Awareness,15 Days,Pinterest,0.09,$500.00,0.2377338606812338,New York,French,384,2231,1,Technology,2022-08-15,Quantum Quirks
832181,Men 18-24,Market Expansion,15 Days,Twitter,0.14,$500.00,3.3,Las Vegas,French,654,3457,9,Food,2022-07-08,Feast Flavors
897118,Women 45-60,Product Launch,15 Days,Pinterest,0.13,$500.00,1.126107761121634,New York,English,384,2231,1,Technology,2022-09-07,Cyber Circuit
685888,Women 45-60,Brand Awareness,15 Days,Pinterest,0.08,$500.00,1.0563963282902948,Miami,Spanish,384,2231,1,Food,2022-11-05,Savor Street
194243,Men 35-44,Increase Sales,15 Days,Instagram,0.13,$500.00,6.37,Austin,French,654,3458,7,Technology,2022-12-12,Gadget Giants
456505,Men 35-44,Brand Awareness,15 Days,Twitter,0.08,$500.00,7.26,Los Angeles,English,654,3458,8,Health,2022-12-14,Balance Beam
873451,Men 45-60,Market Expansion,15 Days,Instagram,0.06,$500.00,3.66,Austin,Spanish,654,3459,9,Technology,2022-04-14,Silicon Saga
896225,Men 25-34,Product Launch,15 Days,Facebook,0.08,$500.00,5.27,Las Vegas,English,655,3459,3,Home,2022-01-24,Cozy Corners
980540,Men 35-44,Brand Awareness,15 Days,Pinterest,0.11,$500.00,0.6256154228453522,Miami,French,384,2233,1,Home,2022-06-14,Cozy Corners
240184,Men 18-24,Increase Sales,15 Days,Facebook,0.08,$500.00,3.1,Las Vegas,French,655,3460,6,Health,2022-05-10,Elixir Essence
820036,Women 18-24,Brand Awareness,15 Days,Pinterest,0.13,$500.00,0.6560024576692693,Los Angeles,English,384,2233,1,Technology,2022-05-03,Innovate Infinity
518277,Women 25-34,Product Launch,15 Days,Facebook,0.04,$500.00,6.43,Miami,Spanish,655,3460,2,Home,2022-04-12,Living Luxe
836050,Men 25-34,Market Expansion,15 Days,Instagram,0.01,$500.00,3.31,Austin,Spanish,655,3461,9,Fashion,2022-08-30,Trend Tailors
727473,Men 35-44,Brand Awareness,15 Days,Facebook,0.1,$500.00,3.31,Las Vegas,English,655,3461,5,Fashion,2022-03-23,Fiber Fashion
879964,Women 35-44,Market Expansion,15 Days,Pinterest,0.07,$500.00,1.0152844576461717,Los Angeles,Spanish,385,2235,1,Home,2022-08-07,Hearth Harmony
536851,Men 18-24,Market Expansion,15 Days,Facebook,0.05,$500.00,5.81,Miami,Spanish,656,3462,10,Health,2022-02-19,Wellness Waves
